time,connect,request 
810,623.8592034529819,1340.8137610590547 
820,752.7819581840083,1162.8785482570445 
830,854.7948654277159,1315.2026074045173 
840,824.2749067318836,1066.2430447972376 
850,852.6340806421088,1565.5339711300835 
860,622.6964836585857,1291.0647650146966 
870,753.5384445309612,1249.7733508761467 
880,799.5466494662538,1478.0153039783445 
890,971.2522240228645,1372.5067619902345 
900,806.5366734896442,1469.7041524815268 
910,905.395456548748,1294.4379073865061 
920,927.9624594296354,908.1734406497972 
930,986.2571456207606,1327.0451489201066 
940,843.8005034482092,1189.4883707602605 
950,778.7969427357754,1511.508945124899 
960,842.6924989130003,1030.8844796465253 
970,1347.6582459554768,1417.6165460456707 
980,1331.0425993740887,1552.71539282868 
990,653.8711708548467,1169.608519513256 
1000,850.1783106411544,1362.2861930320848 
1010,1184.623391502266,1084.7754335000825 
1020,708.5173644753467,1483.17321444093 
1030,1173.8967081518601,1217.8391342657108 
1040,837.6776588191638,1421.6713481955235 
1050,911.1450184045202,1572.4424610207766 
1060,726.989376977604,1061.4253209123656 
1070,679.3019758802367,1399.2405884122231 
1080,873.5919505064917,1638.8056325283655 
1090,877.2716632896354,1270.3825941424159 
1100,988.084738289538,1030.4073336184917 
1110,826.5542796275398,1351.8994109978623 
1120,889.3651781772068,721.6772290096662 
1130,778.4534930503048,1344.0795372055343 
1140,926.9100461305018,1243.5996618248569 
1150,922.6105547256606,1538.9502854741543 
1160,868.2068172475356,981.4058254287588 
1170,719.2759783356369,1657.3529956672087 
1180,809.6500724025697,1485.1833605685372 
1190,851.5347058348607,1345.0437816348042 
1200,687.6001187772106,1416.4636971316168 
1210,583.344462799002,1329.4942054484163 
1220,691.916810056548,1208.0336780583214 
1230,774.8909468346208,1555.893578768944 
1240,795.1034552709094,1525.7445608776936 
1250,833.3583280419793,1469.526151082957 
1260,1569.8470962415577,1787.94909243709 
1270,743.3941976964946,866.4366609567553 
1280,755.2705867846312,1521.3415847600843 
1290,748.42838428377,880.3042105789817 
1300,634.6589424953897,1357.4477492605442 
1310,730.5197757120226,930.5048237489024 
1320,557.9500405507508,1456.4110174015568 
1330,919.1199967854233,1221.344555009025 
1340,822.6746676832008,1566.1030180933635 
1350,992.9499244904255,1476.8268962434672 
1360,847.7846586307791,1509.413193298251 
1370,632.1161968301016,1401.3376225613863 
1380,833.8999291686769,1537.374714883053 
1390,854.2838554275875,1508.3228112436057 
1400,956.9343933198065,1555.660704834445 
1410,901.28618807662,1233.5324040419828 
1420,646.4204961844043,925.928442005301 
1430,728.2367031657245,1354.4290828694243 
1440,703.1632450149641,1313.4305146534134 
1450,886.6466146876311,1494.8326959527888 
1460,729.9883617723918,1475.6659861173755 
1470,1188.9671562941955,1378.1873732883041 
1480,967.8751568004251,1183.9760466074842 
1490,548.4446324210435,1456.5431447165154 
1500,730.9776140899908,834.3522755604567 
1510,675.8917709906273,1400.3364897629115 
1520,750.6046187557282,1114.8409649567986 
1530,900.8742274584044,1358.2176729211892 
1540,824.4274728993325,1100.227069615932 
1549,962.2535253533109,1313.3379655724723 
