time,connect,request 
1140,4266.985425781244,631.7892342058252 
1150,4126.498930981877,697.6224109211735 
1160,3063.251428222657,589.3535421126394 
1170,4099.486791425136,828.3482246158218 
1180,3809.5788430296893,791.2380145727408 
1190,4072.447893765705,746.4171632817428 
1200,3698.449014035265,751.4647598757552 
1210,3788.3885517451104,596.9135476390704 
1220,3528.4101978759763,609.9535338371662 
1230,3848.4094710298928,804.2062876692132 
1240,3899.329949509768,736.9286801815467 
1250,3612.0412863551974,845.8522886318382 
1260,3873.8368372716404,914.0000276955968 
1270,3339.889412597657,515.127827722399 
1280,3761.432994750448,930.2184795702691 
1290,3292.9698204134083,528.517026055395 
1300,3751.3858472900392,720.3010632420127 
1310,3555.46518701172,537.0685587526314 
1320,3817.747240600584,894.7034194632874 
1330,4076.1259914550774,626.8508939873329 
1340,3846.2030981663606,856.4991257521064 
1350,3740.523277811328,758.6614724809255 
1360,3656.783724564604,801.7910034377774 
1370,3884.022147751779,688.2215924051046 
1380,3590.896156013379,805.1865345666581 
1390,3848.4246123170033,827.7453847202194 
1400,3930.2426652216714,795.327484527847 
1410,3448.0618947382936,641.097436237177 
1420,3814.3141357908157,480.66760167746224 
1430,3437.9346088867187,858.3476216800951 
1440,3906.43463553603,624.9105611559684 
1450,3823.19187025621,861.9627675915517 
1460,3988.049211109785,821.5817529328425 
1470,3355.785162903442,634.0101185335321 
1480,3243.2041087574535,532.0913295250697 
1490,3922.653998610233,901.2511649569874 
1500,3355.4865979003916,500.6125781711604 
1510,3479.2346689229103,762.6324049399609 
1520,3423.411118408204,613.5547489674361 
1530,3857.5710294189453,681.2343223604975 
1540,4159.471362779668,442.6595720293404 
1549,3587.0417487357604,670.1400967749299 
